Q	NPV	Sol	Cap	NVP-sol
nm-1				
1.9954038	14.9012280262746	10.7640182128628	5.79788179465056	4.1372098134118
2.000571	15.2726837660307	10.8752806954002	6.02558537383595	4.39740307063044
2.0057383	14.8829271191742	11.2349997412946	6.03549061319211	3.64792737787966
2.0109055	14.3401551454489	11.0838205619082	5.99386897146767	3.25633458354065
2.0160725	14.592863934939	11.1154007347234	5.97855850763143	3.47746320021556
2.0212398	15.6083134188302	11.2033786930201	5.83639939305584	4.40493472581003
2.026407	15.5895577103535	11.2132746934341	5.88083960608134	4.3762830169194
2.0315742	15.6203472005005	11.3592321622601	5.97786260450448	4.26111503824042
2.0367415	15.9282539881139	11.1180379779583	6.0864636577311	4.81021601015556
2.0419087	15.8451585861745	10.9323769855642	6.06099520990152	4.9127816006103
2.047076	16.7573612761964	11.040538107311	5.81799812561364	5.71682316888542
2.0522432	16.3857578980294	10.9741910280954	6.02319344857338	5.41156686993399
2.0574105	16.7219899906162	11.1976907952605	6.08089732528041	5.52429919535569
2.0625777	17.7967288082577	11.3414497852745	6.03034229865223	6.45527902298326
2.067745	17.1072436659368	11.2535691002225	6.00569307667133	5.85367456571433
2.072912	17.1673131060369	11.2861732291613	5.88947725447026	5.88113987687563
2.0780792	17.3571010322177	11.2209685931598	5.8395087917646	6.13613243905788
2.0832465	17.3700369096028	11.0333968024008	5.87225893308738	6.33664010720197
2.0884137	16.5741657804191	11.3348119211466	5.81368718574276	5.23935385927256
2.093581	16.0486337191117	11.0397200807161	5.84636458302341	5.00891363839557
2.0987482	16.1598116984673	11.0224437315672	5.99555368778079	5.13736796690007
2.1039155	16.015680325305	11.4625291043618	5.94095073041564	4.5531512209432
2.1090827	15.2471642164529	11.1737362239354	5.87091220136265	4.0734279925175
2.1142499	14.7423390678761	10.8327681481865	5.87821858915236	3.90957091968966
2.1194172	14.8429727869878	10.9484151704869	6.0127688851864	3.89455761650092
2.1245844	14.7875583359399	11.0260780255601	6.00594567254768	3.76148031037985
2.1297517	14.7991773537692	10.7616660630206	5.8064383683913	4.03751129074851
2.1349187	14.529332499218	11.2557318776841	5.79988813186159	3.27360062153395
2.1400859	13.6787951204254	11.0001722978217	5.74523087679629	2.6786228226037
2.1452532	14.708866437285	10.9659212500647	5.93969266014102	3.74294518722028
2.1504204	14.1976002502346	11.3218776840689	5.97935229537949	2.87572256616568
2.1555877	13.65817453863	11.0751037408806	5.94702374222725	2.58307079774933
2.1607549	13.380938379731	10.8038810989807	5.94806477046205	2.5770572807503
2.1659222	13.7670822646231	11.1148279608837	5.85034720775936	2.65225430373935
2.1710894	13.6679874882703	10.980483779169	5.79729017286008	2.68750370910121
2.1762567	13.5357604003754	10.9285921250065	5.7934438130374	2.60716827536888
2.1814239	14.1773769158586	10.9005562166917	5.88492442950225	3.27682069916694
2.1865911	14.053332499218	11.0470342008589	5.78077593644938	3.00629829835911
2.1917584	13.6073994369722	10.2643208982253	5.83012168635268	3.34307853874688
2.1969254	13.9439368157648	10.9203233817975	5.7611841361459	3.02361343396729
2.2020926	13.4267156709415	11.2162218657836	5.68421885692184	2.21049380515789
2.2072599	13.7321301219894	11.0213147410359	5.83199399006278	2.71081538095351
2.2124271	13.4566712543009	11.099553474414	5.92206361012764	2.35711777988688
2.2175944	13.3909953081013	11.2718533657578	5.78592499479337	2.1191419423436
2.2227616	13.6413787926181	11.3883499767165	5.70052542322454	2.25302881590157
2.2279289	13.2678723803566	11.045486107518	5.87762771116599	2.22238627283861
2.2330961	13.5217879261808	10.8009116779635	5.90652003808277	2.72087624821733
2.2382634	13.5143315608383	10.8061064831583	5.74241661955907	2.70822507768001
2.2434306	13.0296402877698	10.7072815232576	5.98821055606795	2.32235876451216
2.2485979	12.9752267751017	11.0356470223004	5.94320787837315	1.93957975280125
2.2537649	12.9349978104473	11.2403585657371	5.7574054624974	1.69463924471024
2.2589321	13.250444166406	11.4431888032286	5.93411546815031	1.80725536317736
2.2640994	13.1128758210823	11.2612567910177	5.85430186546071	1.85161903006452
2.2692666	13.2142571160463	11.3683287628706	5.94709157716224	1.8459283531757
2.2744339	13.7110090710041	10.8374957313603	5.88342016006664	2.87351333964379
2.2796011	13.9612223959962	10.6762917162519	5.70511409955074	3.28493067974437
2.2847683	13.9197910541132	11.0743033062555	5.71098256523162	2.84548774785773
2.2899356	13.3645955583359	10.8061608113003	5.72892401297194	2.55843474703569
2.2951028	13.2546756334063	11.24389248202	5.81058165481539	2.01078315138635
2.3002701	13.6229483891148	11.0180410824236	5.79383966558567	2.60490730669124
2.3054373	13.4090428526744	10.9308868422414	5.77118978905715	2.47815601043296
2.3106046	12.9563215514545	11.8881140373571	5.6294122459909	1.06820751409742
2.3157716	13.0784885830466	11.7420665390387	5.71767382702092	1.33642204400796
2.3209388	13.5986900218955	10.9441408392404	5.76508657879861	2.65454918265509
2.3261061	13.4133381294964	11.7894603404564	5.72355969771801	1.62387778904005
2.3312733	13.3197710353456	11.0371283696383	5.66983799946446	2.28264266570731
2.3364406	13.0496890835158	11.0711041548093	5.85953080836631	1.97858492870646
2.3416078	12.9269227400688	11.0395374346769	5.86445583291184	1.88738530539194
2.3467751	13.654222083203	11.1975065969887	5.70362976406533	2.45671548621433
2.3519423	13.5024485455114	11.349278211828	5.62413510457886	2.15317033368341
2.3571095	14.0141382546137	10.8542629482072	5.62247701645295	3.15987530640653
2.3622768	13.8505473881764	10.8420908573498	5.58045282794323	3.0084565308266
2.367444	13.8601545198624	10.8669762508408	5.70944512213264	2.99317826902158
2.3726113	13.598617453863	10.904685155482	5.72346880485555	2.69393229838103
2.3777783	13.4331498279637	11.2052646556631	5.68634911189789	2.22788517230065
2.3829455	13.1329946825149	11.2236529207844	5.62306819196096	1.90934176173046
2.3881128	12.9818579918674	11.044359704041	5.76843548243135	1.9374982878264
2.39328	13.114073193619	10.8438609199565	5.74984097468091	2.27021227366248
2.3984473	13.3716265248671	10.8165255859678	5.72810047305942	2.55510093889925
2.4036145	12.865582733813	10.822728307549	5.65423016274434	2.04285442626393
2.4087818	13.4119824835784	10.7845754643763	5.477047395198	2.62740701920209
2.413949	13.8506668751955	10.5455471620013	5.74518758739698	3.30511971319415
2.4191163	12.8069452611824	10.8495208775288	5.76202255214067	1.95742438365351
2.4242835	12.6981151079137	10.6819428778393	5.61743461961858	2.01617223007438
2.4294508	13.3798417266187	11.0231344750867	5.68727618934277	2.35670725153204
2.4346178	13.2793224898342	10.8888332384747	5.59537636488054	2.39048925135955
2.439785	13.3267869878011	10.9446354840379	5.58317039064592	2.38215150376319
2.4449522	13.3396321551454	11.152691053966	5.63334101930915	2.18694110117949
2.4501195	12.6396465436347	11.4075660992394	5.57896923626194	1.23208044439525
2.4552867	12.9467044103847	11.2961385626326	5.65455089107733	1.65056584775215
2.460454	12.8161132311542	10.700584156879	5.50271295111719	2.11552907427523
2.4656212	13.0169014701282	10.7254043565996	5.61812159709619	2.29149711352867
2.4707885	13.0944035032843	10.3294334350908	5.70720671803874	2.76497006819352
2.4759557	13.3464078823897	10.6043938531588	5.65395822796108	2.74201402923095
2.481123	13.328101345011	10.9970497231852	5.75256136383922	2.33105162182577
2.4862902	12.994098842665	10.7437651989445	5.5713445003124	2.25033364372052
2.4914575	12.9020875821082	10.7800739897553	5.47007527297611	2.12201359235296
2.4966245	12.8512549264936	10.8963362135872	5.73457796554699	1.95491871290638
2.5017917	12.7144635595871	10.8959005536296	5.61989646246764	1.81856300595748
2.506959	12.6993187363153	10.9096673048067	5.48395331885395	1.78965143150855
2.5121262	12.8337015952455	11.2079712319553	5.56989318972955	1.62573036329025
2.5172935	13.3576897091023	10.4530071920112	5.69010472761893	2.90468251709111
2.5224607	13.2467000312793	10.8348036425726	5.73092514355419	2.41189638870676
2.5276279	12.7860681889271	10.7230987737362	5.65366100383803	2.0629694151909
2.5327952	12.7428070065687	10.7591876649247	5.56792746422302	1.98361934164394
2.5379624	13.4546412261495	10.577859988617	5.68210258546309	2.87678123753255
2.5431297	13.657133562715	10.9484803642573	5.50655945970069	2.70865319845779
2.5482969	13.7989202377229	10.6613416464014	5.37828642408735	3.13757859132146
2.5534642	14.0478029402565	10.3891214363326	5.54841093689566	3.6586815039239
2.5586312	13.8711704723178	10.89961608113	5.46722546190235	2.97155439118777
2.5637984	13.8893625273694	10.3970968075749	5.70229984231353	3.49226571979451
2.5689657	13.3807832342821	10.4073368862214	5.63807979530511	2.97344634806079
2.5741329	13.2358717547701	10.1819154550629	5.62857948290738	3.05395629970723
2.5793002	13.1262020644354	10.4884622548766	5.50064309303502	2.63773980955881
2.5844674	13.3265886768846	11.2092999430848	5.44416381541757	2.11728873379978
2.5896347	13.5764216452925	11.0016572670358	5.5248116687989	2.57476437825671
2.5948019	13.5312274006881	10.4091317845501	5.4722650322811	3.12209561613804
2.5999691	13.2518492336566	10.3772825580794	5.81936508881021	2.87456667557718
2.6051364	13.1691610885205	10.1556206343457	5.6348948260986	3.01354045417475
2.6103036	13.8447331873632	10.8330346147876	5.46242137990539	3.01169857257555
2.6154706	12.5659299343134	10.7257075593729	5.55381541757163	1.84022237494052
2.6206379	12.3792430403503	11.1008526931236	5.55089360625986	1.27839034722672
2.6258051	12.4230090710041	10.8851844569773	5.47460444497337	1.53782461402678
2.6309724	12.6312299030341	10.7126646660113	5.84888250870251	1.91856523702281
2.6361396	12.664422270879	11.4195012159156	5.91861726815626	1.24492105496339
2.6413069	12.8453037222396	10.9816976250841	5.46538781946387	1.86360609715552
2.6464741	12.7122114482327	11.1918756144254	5.44651215375919	1.5203358338073
2.6516414	12.7842414763841	10.7432679670927	5.44071672964208	2.04097350929144
2.6568086	13.5418830153269	10.9122978217002	5.5691060962185	2.62958519362666
2.6619759	12.4447325617767	11.5869690070885	5.39438933682425	0.857763554688137
2.6671431	13.0902896465436	11.4165949190252	5.19923596441641	1.67369472751844
2.6723104	13.4650222083203	10.4068308583846	5.55482907381512	3.05819134993566
2.6774774	11.980150140757	10.9026087856367	5.79066213442028	1.07754135512029
2.6826446	12.5616340319049	10.3954830030527	5.67118502871084	2.16615102885219
2.6878119	12.3869702846419	10.99494386092	5.51367662372438	1.3920264237219
2.6929791	12.8920750703785	10.6908288922233	5.38051813394424	2.20124617815517
2.6981463	12.7806599937441	10.0342168986392	5.64636562434917	2.74644309510492
2.7033136	12.8187131685956	10.0824137217364	5.1838984261105	2.73629944685913
2.7084808	12.3763615889897	11.124780876494	5.40278346374699	1.25158071249565
2.7136481	12.3557153581483	11.5436767216847	5.46384502097528	0.812038636463576
2.7188153	12.4180193931811	10.7952284369017	5.51622400404629	1.62279095627936
2.7239826	11.4818223334376	11.0822093444404	5.54988426408021	0.399612988997179
2.7291498	10.880915233031	9.46893258136286	4.79713635416977	1.41198265166811
2.7343168	8.03499906162027	7.99907486935375	3.90907411264169	0.0359241922665152
2.7394841	8.73908789490147	7.72382159672996	3.81339487072685	1.01526629817151
2.7446513	8.90999311854864	7.4248093340922	3.86171134450031	1.48518378445644
2.7498186	8.31667438223334	7.20524913333678	3.90216075094463	1.11142524889656
2.7549858	7.60014638723804	7.05821182801262	3.88617000386778	0.541934559225411
2.7601531	9.44549390053175	7.88124437315672	3.73525929011336	1.56424952737503
2.7653203	9.56586111979981	6.82788223728463	3.68715673440243	2.73797888251519
2.7704875	8.62028088833281	6.5828214415067	3.78818511796733	2.03745944682611
2.7756548	8.81727682202065	7.01203704661872	3.88823525036446	1.80523977540193
2.780822	8.92945323741007	7.15119418430175	3.88344470560233	1.77825905310832
2.7859893	9.3562170785111	8.1166378641279	3.51558135729374	1.2395792143832
